timestamp,vins_x,vins_y,vins_z,gps_x,gps_y,gps_z,error_2d,error_3d,error_x,error_y,error_z
1645814082.9792073,-24.79186683816677,11.47729085108724,9.793969011499177,-3.8249729680139137,26.3374771511335,9.399999999999991,25.698945025707495,25.70196465285013,20.966893870152855,14.860186300046259,0.39396901149918584
1645814083.0791075,-24.86377231569498,11.506416218097993,9.805081355190445,-3.8429409810526325,26.408818769471882,9.399999999999991,25.767362142886814,25.77054603043947,21.02083133464235,14.90240255137389,0.40508135519045396
1645814083.1788592,-24.962538760648535,11.532133854136465,9.81668560913438,-3.861802155169534,26.483706664707068,9.399999999999991,25.860986346301555,25.864343055652025,21.100736605479,14.951572810570603,0.41668560913438846
1645814083.2790332,-25.035601012036395,11.559039117706059,9.828407064721532,-3.8813983978558033,26.561513133967782,9.399999999999991,25.934041621976572,25.937579830499153,21.15420261418059,15.002474016261724,0.4284070647215401
1645814083.3793252,-25.108001105969652,11.594770931438621,9.843239157753928,-3.901139677091589,26.64653177039741,9.435768949886674,26.005508570624983,26.00870062089125,21.206861428878064,15.051760838958788,0.4074702078672541
1645814083.479909,-25.17186982778254,11.63274317982679,9.86405871135309,-3.920997199853727,26.73523113202761,9.488888944850162,26.070763889744867,26.073463179035553,21.250872627928814,15.102487952200821,0.3751697665029283
1645814083.5788112,-25.24214332247543,11.665221857932021,9.888999426062302,-3.9344825448599288,26.816308838278964,9.5,26.145206912548478,26.148100601256864,21.307660777615503,15.151086980346943,0.388999426062302
1645814083.6789324,-25.323557255786625,11.701874513496445,9.9200523827966,-3.946481898770502,26.89670670937548,9.5,26.22712863201895,26.230492185331965,21.377075357016125,15.194832195879034,0.42005238279659984
1645814083.7789166,-25.415778672894454,11.740994254243022,9.956087097123175,-3.958068952452143,26.97434209309549,9.532086965356532,26.31517039325863,26.318585998073182,21.45770972044231,15.233347838852469,0.4240001317666433
1645814083.8789158,-25.49418548989348,11.779964835702614,9.994359434171907,-3.9694883596547346,27.050854214561856,9.577908304227982,26.391526082624775,26.394811621102647,21.524697130238742,15.270889378859241,0.4164511299439244
1645814083.9788718,-25.580193859807988,11.819097521334903,10.0335927292752,-3.98517269675756,27.133209018747625,9.627228690437354,26.473891855709173,26.47701043773343,21.59502116305043,15.314111497412721,0.40636403883784666
1645814084.0790691,-25.670744283804403,11.862005593177262,10.073087299036333,-4.004882941565124,27.22125052126681,9.679954708553938,26.55778515731654,26.56069475175456,21.66586134223928,15.359244928089549,0.393132590482395
1645814084.1790748,-25.7660668364079,11.906817516021654,10.11644714638464,-4.020304114632808,27.31374141211286,9.731810826272252,26.65054408997478,26.653319594197626,21.745762721775094,15.406923896091207,0.3846363201123886
1645814084.280135,-25.846663999135206,11.952008832589982,10.158742375977207,-4.033244595402562,27.41007873787214,9.783735601699803,26.73531730276882,26.737947216652284,21.813419403732645,15.458069905282159,0.3750067742774039
1645814084.3788972,-25.934840460958473,11.99940297036634,10.199458328049278,-4.041435483960124,27.50185956203757,9.799999999999997,26.826243528744513,26.82921744701762,21.893404976998347,15.50245659167123,0.39945832804928116
1645814084.479273,-26.02788344088359,12.049611053454488,10.238447231632133,-4.047624229936941,27.594005634561473,9.799999999999997,26.921366939172184,26.924937025896256,21.98025921094665,15.544394581106985,0.4384472316321357
1645814084.5795684,-26.09896914776986,12.100851076212034,10.276175520337086,-4.058155318572822,27.694547506227497,9.833691988179918,26.999274853314123,27.002900479041706,22.040813829197038,15.593696430015463,0.4424835321571674
1645814084.680577,-26.187477743862814,12.150685221841155,10.315204596167115,-4.071069225371624,27.8003009454693,9.885510132193067,27.09328326456613,27.09669048770327,22.11640851849119,15.649615723628145,0.4296944639740481
1645814084.7790089,-26.282056584719165,12.208682736084446,10.355310322887531,-4.083090200511879,27.898742067853057,9.933745313071352,27.184040729103984,27.187309308187995,22.198966384207285,15.69005933176861,0.42156500981617917
1645814084.8792143,-26.372006557030144,12.262817629052611,10.391057696337857,-4.095096929076776,27.99706652393816,9.981923328667897,27.27319729804719,27.276265906260285,22.276909627953366,15.734248894885548,0.40913436766996014
1645814084.978983,-26.464269135976053,12.314538522319593,10.427324760826323,-4.103512967851225,28.098014400888136,10.031386794542179,27.370084530736978,27.372948217041454,22.36075616812483,15.783475878568543,0.39593796628414424
1645814085.0792077,-26.55085647914148,12.366229385517784,10.466894592854922,-4.109817892976713,28.201277888968622,10.081984887001564,27.465414140922334,27.46811113662599,22.441038586164765,15.835048503450839,0.3849097058533584
1645814085.1829374,-26.64958322944959,12.42093338423929,10.506646359789997,-4.121092732144469,28.31199195823187,10.099999999999994,27.56916079044174,27.572159653374282,22.52849049730512,15.89105857399258,0.4066463597900025
1645814085.2788038,-26.73950512426068,12.4710909903961,10.545199448346468,-4.133814759892475,28.416174080506828,10.099999999999994,27.663385758077855,27.666967924747965,22.605690364368208,15.945083090110728,0.4451994483464734
1645814085.3787913,-26.83056461456164,12.518251827898581,10.585560735930192,-4.146191015407423,28.517524634615548,10.136942678845056,27.758918133273095,27.76254300475554,22.68437359915422,15.999272806716966,0.44861805708513636
1645814085.4792206,-26.92113032743521,12.572681292139766,10.621548713104573,-4.158340567042985,28.6170186849547,10.185693784112848,27.848974129225958,27.85238462985572,22.762789760392227,16.044337392814935,0.4358549289917253
1645814085.5812397,-27.02039643480013,12.62288871068981,10.660112946205933,-4.1708864282993705,28.719758159817307,10.236035115310191,27.950121888811726,27.953338899066953,22.849510006500758,16.096869449127496,0.424077830895742
1645814085.6789837,-27.148506145658203,12.678704365951127,10.707504556590353,-4.182985951640574,28.818842523188508,10.284585477808381,28.069898067441244,28.073083871632974,22.96552019401763,16.14013815723738,0.42291907878197144
1645814085.779611,-27.249417234958926,12.734038547165682,10.739625104336831,-4.1948558853657305,28.92202360463756,10.299999999999997,28.170261966177904,28.173692151996203,23.054561349593197,16.187985057471877,0.43962510433683377
1645814085.8787436,-27.34571160323786,12.781335338195296,10.774260935166279,-4.206291827497969,29.02418748303505,10.299999999999997,28.271239685536035,28.275217360643797,23.13941977573989,16.242852144839752,0.4742609351662814
1645814085.9791033,-27.448578762498784,12.833780186025571,10.806802426141946,-4.218781514385444,29.130529678073643,10.32821820598141,28.376178815954468,28.380214358788937,23.22979724811334,16.29674949204807,0.4785842201605366
1645814086.0789104,-27.546161229944587,12.873352064756542,10.838568445074426,-4.232011313209934,29.238869994630505,10.381303894615096,28.484728600655558,28.488398591744524,23.314149916734653,16.365517929873963,0.45726455045933
1645814086.1789825,-27.642655208975214,12.919409693222383,10.869202109603217,-4.2489238226725305,29.350002343824332,10.432777847327209,28.58725315633697,28.59058427456846,23.393731386302683,16.43059265060195,0.4364242622760077
1645814086.2792127,-27.74395933165103,12.973713652538347,10.894472707400695,-4.267841090470104,29.46266826425141,10.483382606434713,28.688216254431737,28.691161477572734,23.476118241180927,16.488954611713062,0.411090100965982
1645814086.3792896,-27.873989217907692,13.032096094499003,10.93038682945711,-4.286704114045295,29.57501112243437,10.5,28.81020749998824,28.81342202889738,23.587285103862396,16.542915027935365,0.4303868294571096
1645814086.4786444,-27.972649878678215,13.075002981999333,10.954456347186541,-4.305418705682308,29.68646996230103,10.5,28.91502492880964,28.918596044849426,23.66723117299591,16.611466980301696,0.45445634718654127
1645814086.5790935,-28.082565206817854,13.126167865136786,10.977842547237952,-4.3242251765352915,29.798476008644553,10.534213221058245,29.02455132860114,29.027941484122653,23.75834003028256,16.672308143507767,0.44362932617970685
1645814086.679036,-28.176518377859253,13.167275651279068,10.99355598128311,-4.342883788456659,29.909601448687624,10.58412606180686,29.126407448357575,29.129284984473994,23.833634589402592,16.742325797408554,0.40942991947625096
1645814086.7795331,-28.287613764745572,13.211817850416967,11.017378380995327,-4.361277532110657,30.01914940815659,10.599999999999994,29.239629949930773,29.242608712661237,23.926336232634917,16.807331557739623,0.4173783809953324
1645814086.8786283,-28.401658729705282,13.261951768217838,11.040155309442884,-4.379246587544514,30.126168044256364,10.599999999999994,29.350946760417045,29.354246923218223,24.022412142160768,16.864216276038526,0.44015530944288983
1645814086.9787297,-28.51704214166405,13.309033864145785,11.059107995524641,-4.402172108947525,30.238924998550125,10.599999999999994,29.46435423554353,29.467930885441323,24.114870032716524,16.92989113440434,0.4591079955246471
1645814087.078646,-28.625077936745967,13.359982398254282,11.06714816087371,-4.428014254205387,30.35435640573658,10.599999999999994,29.56867664883084,29.57236659733749,24.19706368254058,16.9943740074823,0.467148160873716
1645814087.1789095,-28.749421010120557,13.412909097135644,11.077822107665632,-4.4531432937043345,30.466602518960286,10.599999999999994,29.683961497731538,29.687806994882298,24.29627771641622,17.05369342182464,0.47782210766563793
1645814087.2787738,-28.850208986955234,13.4516069974905,11.083096807943331,-4.477813566366981,30.57679941709853,10.599999999999994,29.78734419088267,29.791261411225218,24.372395420588255,17.12519241960803,0.48309680794333687
1645814087.378988,-28.95314967614423,13.490727894201214,11.085333449671735,-4.507051856404475,30.68849254193607,10.633970948723727,29.88937616430232,29.892784005482422,24.446097819739755,17.197764647734857,0.451362500948008
1645814087.478786,-29.064660148524702,13.52838483033544,11.0870905282593,-4.538328254932839,30.800256597368122,10.684170628277025,29.99764174883489,30.000347580273864,24.526331893591863,17.271871767032682,0.4029198999822743
1645814087.5786424,-29.16896017267627,13.563534146843601,11.088827448747647,-4.565249739887308,30.90534862831964,10.700000000000003,30.10118098298571,30.103692188091483,24.603710432788965,17.34181448147604,0.3888274487476444
1645814087.6787565,-29.32576987356622,13.61550369481811,11.101232696458675,-4.590223133346953,31.007603598304318,10.700000000000003,30.237930014973198,30.240591913306268,24.735546740219267,17.39209990348621,0.4012326964586723
1645814087.7788546,-29.394986584917582,13.635073184774084,11.099956908138745,-4.616759244172834,31.089770332062322,10.700000000000003,30.308860134508237,30.31149894316595,24.77822734074475,17.454697147288236,0.3999569081387424
1645814087.8787124,-29.50260738887332,13.664282330686058,11.107424368273923,-4.643943091329223,31.16262503559126,10.700000000000003,30.399756381857777,30.40248645575171,24.858664297544095,17.498342704905205,0.4074243682739205
1645814087.978614,-29.573880255605008,13.680595193576497,11.11169952293294,-4.674189606835097,31.243687914714382,10.700000000000003,30.470589432036366,30.473370618179235,24.899690648769912,17.563092721137885,0.41169952293293655
