timestamp,vins_x,vins_y,vins_z,gps_x,gps_y,gps_z,time_diff,error_x,error_y,error_z,error_2d,error_3d
1517155510.7154102,-10.38727777094261,-9.190555931038736,0.928256796970647,0.40125079995936036,-1.5213663742885204,2.1000000000000014,0.06374001502990723,-10.78852857090197,-7.669189556750215,-1.1717432030293544,13.236646749933863,13.288408456861196
1517155510.8164022,-10.430091453781678,-9.178901056464918,0.8788614952982243,0.32601627463287186,-1.4842598774511142,2.0,0.032204389572143555,-10.75610772841455,-7.694641179013804,-1.1211385047017757,13.225027649840062,13.272464273289986
1517155510.9144251,-10.471390266845624,-9.162483397372869,0.8267795179040114,0.32601627463287186,-1.4842598774511142,2.0,0.06581854820251465,-10.797406541478496,-7.678223519921755,-1.1732204820959886,13.249117119409966,13.300960519580974
1517155511.014155,-10.52740107142796,-9.138892899090354,0.7670290340706902,0.26332083730627603,-1.4286001321950048,1.8999999999999986,0.040259361267089844,-10.790721908734236,-7.71029276689535,-1.1329709659293083,13.262288409730646,13.310594166772368
1517155511.1144395,-10.56869959221649,-9.115355866008205,0.7195997717680438,0.26332083730627603,-1.4286001321950048,1.8999999999999986,0.06002521514892578,-10.832020429522766,-7.6867557338132,-1.1804002282319548,13.282276924417314,13.334625041437
1517155511.214709,-10.617728314296485,-9.087984849376475,0.6691536308565098,0.20062539997968018,-1.372940386147923,1.8999999999999986,0.034700632095336914,-10.818353714276165,-7.715044463228552,-1.2308463691434888,13.28753882992582,13.34442471376043
1517155511.314245,-10.662802266512962,-9.065085010818398,0.6234329027674619,0.20062539997968018,-1.372940386147923,1.8999999999999986,0.0648353099822998,-10.863427666492642,-7.692144624670475,-1.2765670972325367,13.31101609915504,13.372089333597101
1517155511.4143069,-10.706808491193932,-9.045539629591428,0.5794089048192852,0.13792996265308433,-1.3172806408918136,1.7999999999999972,0.0339968204498291,-10.844738453847016,-7.728258988699614,-1.220591095180712,13.316694001469154,13.372515909521251
1517155511.5141993,-10.747267612404023,-9.03160434978247,0.5346236986426067,0.13792996265308433,-1.3172806408918136,1.7999999999999972,0.06589555740356445,-10.885197575057107,-7.714323708890656,-1.2653763013573904,13.341600973405763,13.401473565157621
1517155511.6144884,-10.79980495549109,-9.009777596730563,0.47423624811211695,0.07523452479191502,-1.243067647217001,1.7000000000000028,0.03374910354614258,-10.875039480283005,-7.7667099495135625,-1.2257637518878859,13.36369212222382,13.419790010019877
1517155511.715054,-10.842094912791381,-8.990942029981563,0.4144745609766698,0.07523452479191502,-1.243067647217001,1.7000000000000028,0.06681656837463379,-10.917329437583296,-7.747874382764562,-1.285525439023333,13.387219259421359,13.448799766306221
1517155511.8142953,-10.883935878642227,-8.971239327238465,0.3484522606644589,0.02507817493063834,-1.1874079019608916,1.6000000000000014,0.03940534591674805,-10.909014053572864,-7.783831425277572,-1.2515477393355425,13.4012917018543,13.459605901438007
1517155511.9144697,-10.924927151616593,-8.954518685634476,0.2842452013382193,0.02507817493063834,-1.1874079019608916,1.6000000000000014,0.060769081115722656,-10.950005326547231,-7.7671107836735835,-1.3157547986617821,13.425000058743807,13.48932308410888
1517155512.0144727,-10.963305124677127,-8.935993484434604,0.22387758415109005,-0.02507817493063834,-1.1503014051234852,1.5,0.04210948944091797,-10.93822694974649,-7.785692079311119,-1.27612241584891,13.42616140071347,13.486671137765626
1517155512.1142871,-10.997391199405307,-8.918510307004421,0.16943396395831023,-0.02507817493063834,-1.1503014051234852,1.5,0.057704925537109375,-10.97231302447467,-7.768208901880936,-1.3305660360416898,13.443835860732555,13.509519925836978
1517155512.214463,-11.023224952772246,-8.906288236953129,0.12795824792314292,-0.06269543732659584,-1.0946416598673758,1.3999999999999986,0.03450727462768555,-10.96052951544565,-7.811646577085753,-1.2720417520768557,13.459384440019939,13.5193609214074
1517155512.3143487,-11.051430739684498,-8.888216844955373,0.08289930678877866,-0.06269543732659584,-1.0946416598673758,1.3999999999999986,0.06537842750549316,-10.988735302357902,-7.793575185087997,-1.31710069321122,13.471901042945136,13.536132089595007
1517155512.4141972,-11.074285371617528,-8.869859685957483,0.040307341944359365,-0.10031270025712681,-1.0575351622389968,1.2999999999999972,0.047739267349243164,-10.9739726713604,-7.812324523718486,-1.2596926580556378,13.470727176201668,13.52949800430221
1517155512.5141263,-11.097199433033772,-8.849889686738695,-0.010469136923616063,-0.10031270025712681,-1.0575351622389968,1.2999999999999972,0.05218982696533203,-10.996886732776645,-7.792354524499698,-1.3104691369236132,13.477845037282849,13.541404513854507
1517155512.6143818,-11.11414910274653,-8.835004574614294,-0.058861045770548515,-0.12539087518776515,-1.0204286654015908,1.2000000000000028,0.03403782844543457,-10.988758227558765,-7.814575909212703,-1.2588610457705514,13.484079650632001,13.542715206233444
1517155512.7141807,-11.131811058395108,-8.81848245679967,-0.11593790315306052,-0.12539087518776515,-1.0204286654015908,1.2000000000000028,0.06576108932495117,-11.006420183207343,-7.798053791398079,-1.3159379031530634,13.488918718075661,13.552956162690366
1517155512.813981,-11.149161969304323,-8.802372843591998,-0.1765714163534824,-0.13792996265308433,-0.9833221685641844,1.1000000000000014,0.03690981864929199,-11.01123200665124,-7.819050675027814,-1.2765714163534838,13.50499106859955,13.565191423050555
1517155512.914245,-11.168820443950857,-8.783015252580565,-0.24290798751976794,-0.13792996265308433,-0.9833221685641844,1.1000000000000014,0.0633540153503418,-11.030890481297773,-7.799693084016381,-1.3429079875197694,13.509839266817306,13.576419221509887
1517155513.0138943,-11.184136717648883,-8.767772969411508,-0.3022023194486678,-0.16300813758372265,-0.927662423308075,1.0,0.045426368713378906,-11.021128580065161,-7.840110546103434,-1.3022023194486678,13.525258169567463,13.587801125797688
1517155513.1143055,-11.201224537045242,-8.74815466505117,-0.3655355178361219,-0.16300813758372265,-0.927662423308075,1.0,0.05498480796813965,-11.03821639946152,-7.820492241743095,-1.365535517836122,13.527835014683806,13.596580725865499
1517155513.2138934,-11.217828191487975,-8.726079423823126,-0.4284136211320053,-0.17554722504904183,-0.8905559264706686,0.8999999999999986,0.03442025184631348,-11.042280966438932,-7.835523497352458,-1.328413621132004,13.539844807801233,13.60485502194533
1517155513.3139584,-11.232499832367928,-8.70920174275821,-0.48474328081813667,-0.17554722504904183,-0.8905559264706686,0.8999999999999986,0.06564474105834961,-11.056952607318886,-7.8186458162875425,-1.3847432808181352,13.542061267068858,13.612675611900018
1517155513.4138746,-11.249696924253833,-8.690963306629428,-0.5456818551537062,-0.18808631251436098,-0.8534494296332623,0.7999999999999972,0.03311729431152344,-11.061610611739471,-7.837513876996165,-1.3456818551537033,13.556764108660103,13.623388446093161
1517155513.5153885,-11.26740622232986,-8.676148770205254,-0.6049256247473309,-0.18808631251436098,-0.8534494296332623,0.7999999999999972,0.06839656829833984,-11.0793199098155,-7.822699340571991,-1.404925624747328,13.562667681434194,13.635240028987068
1517155513.6140993,-11.285040614997321,-8.662957000844479,-0.6600670218115319,-0.20062539997968018,-0.8163429327958561,0.7000000000000028,0.0346989631652832,-11.084415215017641,-7.8466140680486225,-1.3600670218115347,13.58063374779738,13.648567518081611
1517155513.7141552,-11.302689116928747,-8.651905634772593,-0.7141770271863699,-0.20062539997968018,-0.8163429327958561,0.7000000000000028,0.06535696983337402,-11.102063716949067,-7.835562701976737,-1.4141770271863727,13.588666661295578,13.662055419885677
1517155513.814401,-11.321313028174721,-8.641474650928801,-0.7693915030806515,-0.2257035749103185,-0.7977896843771529,0.6000000000000014,0.03861594200134277,-11.095609453264403,-7.843684966551648,-1.369391503080653,13.5880809165194,13.65690946307356
1517155513.9141152,-11.338105249690393,-8.633006934507359,-0.8220876688115375,-0.2257035749103185,-0.7977896843771529,0.6000000000000014,0.061098337173461914,-11.112401674780076,-7.8352172501302055,-1.422087668811539,13.596915103742944,13.671080194197486
1517155514.014702,-11.354448437165104,-8.62542179030084,-0.8747904950840066,-0.23824266237563768,-0.7606831875397465,0.5,0.037540435791015625,-11.116205774789465,-7.864738602761093,-1.3747904950840066,13.6170534300642,13.686277544409089
1517155514.1142406,-11.366773604553288,-8.618725245741247,-0.9242440969445163,-0.23824266237563768,-0.7606831875397465,0.5,0.06199812889099121,-11.12853094217765,-7.858042058201501,-1.4242440969445163,13.62325313276785,13.69749966844863
1517155514.213872,-11.378886741610039,-8.61106285950784,-0.9796547328802454,-0.25078174984095686,-0.7421299383300709,0.5,0.03545498847961426,-11.128104991769082,-7.868932921177769,-1.4796547328802454,13.629190219005356,13.70927438467719
1517155514.313958,-11.39008021180075,-8.603313016495129,-1.0370523875144748,-0.25078174984095686,-0.7421299383300709,0.5,0.06463098526000977,-11.139298461959793,-7.861183078165058,-1.5370523875144748,13.63386114103589,13.720229577343536
1517155514.413818,-11.39952381571836,-8.597097812228576,-1.0917544719651637,-0.26332083730627603,-0.7235766899113678,0.3999999999999986,0.04276585578918457,-11.136202978412085,-7.873521122317208,-1.4917544719651623,13.638451218520723,13.719791654562306
1517155514.5139768,-11.40893552165955,-8.591565315110506,-1.149791671585426,-0.26332083730627603,-0.7235766899113678,0.3999999999999986,0.05739307403564453,-11.145614684353275,-7.867988625199138,-1.5497916715854245,13.642945858513636,13.730689200606426
1517155514.6145673,-11.416849700382343,-8.586364825028179,-1.203667746596583,-0.2758599247715952,-0.7050234414926646,0.29999999999999716,0.03262639045715332,-11.140989775610748,-7.881341383535514,-1.5036677465965802,13.646874923735938,13.72946509796531
1517155514.7153392,-11.425525818179324,-8.582055446447905,-1.2598801520465734,-0.2758599247715952,-0.7050234414926646,0.29999999999999716,0.0681455135345459,-11.149665893407729,-7.8770320049552405,-1.5598801520465706,13.651471815951156,13.740302355860207
1517155514.8143687,-11.436064631657352,-8.578335066929982,-1.3123406964237176,-0.28839901223691433,-0.6864701930739615,0.20000000000000284,0.039078712463378906,-11.147665619420438,-7.891864873856021,-1.5123406964237205,13.658403272330592,13.741875939320307
1517155514.913976,-11.44929198921401,-8.57518173957265,-1.3645861280458682,-0.28839901223691433,-0.6864701930739615,0.20000000000000284,0.06052851676940918,-11.160892976977097,-7.88871154649869,-1.564586128045871,13.667380945426173,13.7566431828216
1517155515.0139248,-11.464151339295107,-8.572648736696877,-1.4095782716334924,-0.3009380997022335,-0.6864701930739615,0.10000000000000142,0.04156780242919922,-11.163213239592874,-7.886178543622916,-1.5095782716334938,13.667814084721817,13.750926092911271
1517155515.114149,-11.475664317300193,-8.572083433666247,-1.4378663835387222,-0.3009380997022335,-0.6864701930739615,0.10000000000000142,0.05865645408630371,-11.17472621759796,-7.885613240592286,-1.5378663835387236,13.676893003108404,13.763082330353694
1517155515.2138925,-11.490334732157201,-8.571235662052441,-1.467256067088595,-0.3134771877021261,-0.6679169446552583,0.10000000000000142,0.03351616859436035,-11.176857544455075,-7.903318717397183,-1.5672560670885964,13.68884915972862,13.778275759238854
1517155515.313933,-11.498478369993897,-8.572892650261101,-1.4700259552876922,-0.3134771877021261,-0.6679169446552583,0.10000000000000142,0.06652426719665527,-11.18500118229177,-7.904975705605843,-1.5700259552876936,13.696455466801872,13.786147897595033
1517155515.413786,-11.505255357216463,-8.577020288753962,-1.474635812239928,-0.3385553626327645,-0.6679169446552583,0.0,0.03322720527648926,-11.166699994583698,-7.909103344098704,-1.474635812239928,13.683899461654521,13.763126652596402
1517155515.5154228,-11.510232230445375,-8.587575935033959,-1.4779864466165868,-0.3385553626327645,-0.6679169446552583,0.0,0.06840968132019043,-11.17167686781261,-7.919658990378701,-1.4779864466165868,13.694063040701455,13.773590907932757
1517155515.615092,-11.514092261303738,-8.595986958310068,-1.4811243299665087,-0.35109445009808365,-0.6864701930739615,0.0,0.03440141677856445,-11.162997811205654,-7.9095167652361065,-1.4811243299665087,13.681117483324718,13.761057549234797
1517155515.713816,-11.516171048557972,-8.599660152470385,-1.4803600635843281,-0.35109445009808365,-0.6864701930739615,0.0,0.06432247161865234,-11.165076598459889,-7.913189959396424,-1.4803600635843281,13.684937368616964,13.764773034846032
1517155515.81378,-11.515917707498609,-8.596473402690762,-1.4777084793935806,-0.35109445009808365,-0.6864701930739615,0.0,0.03577756881713867,-11.164823257400526,-7.910003209616801,-1.4777084793935806,13.682888187262943,13.762450780846102
1517155515.9137695,-11.51475747813037,-8.595562666252919,-1.4775343441831446,-0.35109445009808365,-0.6864701930739615,0.0,0.06421184539794922,-11.163663028032287,-7.909092473178958,-1.4775343441831446,13.681414983573557,13.760967396625565
1517155516.0149035,-11.515848395255667,-8.595242416803364,-1.4806413116295971,-0.35109445009808365,-0.6864701930739615,0.0,0.03756427764892578,-11.164753945157583,-7.908772223729403,-1.4806413116295971,13.682120038310785,13.762002304768362
1517155516.1142426,-11.517077685657647,-8.59496805547217,-1.4801808999057258,-0.35109445009808365,-0.6864701930739615,0.0,0.06177473068237305,-11.165983235559564,-7.908497862398209,-1.4801808999057258,13.682964593111913,13.762792432962142
1517155516.2144735,-11.518325473378134,-8.595161694070736,-1.4807017901888742,-0.35109445009808365,-0.6864701930739615,0.0,0.027157068252563477,-11.167231023280051,-7.908691500996775,-1.4807017901888742,13.684094781360113,13.763972092993926
1517155516.315026,-11.52015380484638,-8.59621437252741,-1.482027050898047,-0.35109445009808365,-0.6864701930739615,0.0,0.0733954906463623,-11.169059354748297,-7.909744179453448,-1.482027050898047,13.686195229291746,13.766202963558314
1517155516.4136856,-11.519445270293964,-8.59575751802694,-1.4815680124032227,-0.35109445009808365,-0.6864701930739615,0.0,0.04780697822570801,-11.168350820195881,-7.909287324952978,-1.4815680124032227,13.68535297431644,13.765316189866773
